product_id,product_name,brand,category,retail_price,ratings,reviews,date_added,stock_status,customer_segment,discount_pct,discounted_price,price_tier,rating_level,is_outlier
PID1401,iPad 10th Gen,iPad,Tablets,11147,2.7,8461,28-04-2024,Limited Stock,Budget,12.03,9806,Low,Poor,False
PID1402,boAt Rockerz 450,boAboat,Audio,9216,3.3,631,20-02-2024,Limited Stock,Budget,47.11,4874,Low,Average,False
PID1403,ASUS VivoBook 14,ASUS,Laptops,89391,3.8,905,24-01-2021,In Stock,Budget,5.0,84921,High,Average,False
PID1404,Redmi Note 12,Redmi,Phones,88045,4.3,2014,05-09-2022,Out of Stock,Budget,27.91,63472,High,Good,False
PID1405,Logitech MX Master 3,,Accessories,90412,2.5,9833,23-04-2022,In Stock,Budget,33.74,59907,High,Poor,False
PID1406,Canon EOS 1500D,Canon,Cameras,70816,3.7,7896,14-11-2020,In Stock,Mid-Tier,8.0,65151,High,Average,False
PID1407,ASUS VivoBook 14,ASUS,Laptops,2868,3.2,204,21-01-2022,Limited Stock,Budget,58.52,1190,Low,Average,True
PID1408,Canon EOS 1500D,Canon,Cameras,78075,4.6,581,01-11-2023,Out of Stock,Mid-Tier,17.44,64459,High,Excellent,False
PID1409,Zebronics ZEB-Rush,Zebronics,Audio,7155,4.3,5675,03-01-2021,Out of Stock,Budget,21.73,5600,Low,Good,False
PID1410,boAt Rockerz 450,boAboat,Audio,70531,4.0,9032,21-12-2024,Limited Stock,Mid-Tier,21.72,55212,High,Average,False
PID1411,Canon EOS 1500D,Canon,Cameras,76929,3.2,5347,23-06-2020,Out of Stock,Premium,17.67,63336,High,Average,False
PID1412,Mi TV 5X,Mi,Televisions,91583,4.8,9911,03-12-2021,In Stock,Mid-Tier,5.08,86931,High,Excellent,False
PID1413,iPad 10th Gen,iPad,Tablets,88422,2.6,2643,22-03-2021,Out of Stock,Mid-Tier,45.11,48535,High,Poor,False
PID1414,Samsung Crystal 4K,Samsung,Televisions,56266,2.8,8017,12-12-2021,In Stock,Premium,58.18,23530,Medium,Poor,True
PID1415,LG Smart LED 43in,,Televisions,13903,3.5,2297,16-11-2021,In Stock,Budget,17.34,11492,Low,Average,False
PID1416,iPad 10th Gen,iPad,Tablets,32597,2.8,874,30-11-2020,Out of Stock,Mid-Tier,41.47,19079,Low,Poor,False
PID1417,Acer Aspire 7,Acer,Laptops,79157,4.9,5560,04-09-2020,Out of Stock,Mid-Tier,45.8,42903,High,Excellent,False
PID1418,Samsung Crystal 4K,Samsung,Televisions,11466,4.5,689,02-01-2024,Limited Stock,Budget,51.66,5543,Low,Good,True
PID1419,boAt Rockerz 450,boAboat,Audio,99657,3.1,4000,11-10-2022,Out of Stock,Budget,28.24,71514,High,Average,False
PID1420,OnePlus Nord CE 3,Oneplus,Phones,94348,4.0,9614,19-06-2024,Out of Stock,Mid-Tier,21.66,73912,High,Average,False
PID1421,Lenovo IdeaPad Slim 3,Lenovo,Laptops,53421,5.0,671,05-02-2023,Out of Stock,Mid-Tier,22.89,41193,Medium,Excellent,False
PID1422,Fire-Boltt Ninja,AppbBoltt Ninja,Wearables,50226,4.7,7927,26-07-2021,Out of Stock,Mid-Tier,44.19,28031,Medium,Excellent,False
PID1423,Samsung Crystal 4K,Samsung,Televisions,50800,4.0,1171,29-12-2022,In Stock,Budget,49.92,25441,Medium,Average,False
PID1424,HP Pavilion 15,,Laptops,23177,4.8,5591,27-06-2024,Out of Stock,Mid-Tier,14.99,19703,Low,Excellent,False
PID1425,Samsung Crystal 4K,Samsung,Televisions,56109,5.0,9135,02-04-2023,In Stock,Mid-Tier,25.4,41857,Medium,Excellent,False
PID1426,Redmi Note 12,,Phones,97325,4.4,6342,29-03-2025,In Stock,Premium,54.61,44176,High,Good,True
PID1427,Lenovo IdeaPad Slim 3,Lenovo,Laptops,57161,2.7,1449,21-10-2023,In Stock,Budget,49.37,28941,Medium,Poor,False
PID1428,Realme Narzo 60,Realme,Phones,31524,3.5,2539,21-01-2022,Out of Stock,Premium,59.17,12871,Low,Average,True
PID1429,OnePlus Nord CE 3,Oneplus,Phones,70813,4.6,3959,16-11-2021,Limited Stock,Budget,46.48,37899,High,Excellent,False
PID1430,Acer Aspire 7,Acer,Laptops,53506,3.1,6285,04-07-2024,In Stock,Mid-Tier,26.63,39257,Medium,Average,False
PID1431,Boult Audio AirBass,Boult,Audio,95785,4.6,5432,25-06-2024,Out of Stock,Mid-Tier,37.49,59875,High,Excellent,False
PID1432,Samsung Crystal 4K,Samsung,Televisions,15838,2.8,4260,25-12-2023,Out of Stock,Mid-Tier,41.36,9287,Low,Poor,False
PID1433,Samsung Crystal 4K,Samsung,Televisions,68527,2.6,2361,04-06-2021,Out of Stock,Budget,9.32,62140,High,Poor,False
PID1434,Canon EOS 1500D,Canon,Cameras,93272,3.5,6164,12-01-2021,Limited Stock,Budget,34.95,60673,High,Average,False
PID1435,Fire-Boltt Ninja,ApprBoltt Ninja,Wearables,80635,2.6,3670,28-09-2023,In Stock,Budget,44.01,45148,High,Poor,False
PID1436,Redmi Note 12,Redmi,Phones,20008,4.9,1753,02-04-2021,Limited Stock,Budget,14.2,17167,Low,Excellent,False
PID1437,Xiaomi Pad 6,Xiaomi,Tablets,3551,4.6,8100,17-10-2022,In Stock,Mid-Tier,47.93,1849,Low,Excellent,False
PID1438,iPhone 13,Appre,Phones,49247,4.5,1938,21-12-2023,Out of Stock,Mid-Tier,37.11,30971,Medium,Good,False
PID1439,Mi TV 5X,Mi,Televisions,87642,4.1,8562,29-08-2022,Out of Stock,Premium,57.37,37362,High,Good,True
PID1440,ASUS VivoBook 14,ASUS,Laptops,87735,3.0,5976,06-10-2021,In Stock,Budget,7.33,81304,High,Poor,False
PID1441,HP Pavilion 15,HP,Laptops,54521,3.8,6588,21-04-2024,In Stock,Mid-Tier,19.59,43840,Medium,Average,False
PID1442,Acer Aspire 7,,Laptops,66912,4.0,8616,09-09-2020,Limited Stock,Premium,38.09,41425,High,Average,False
PID1443,Redmi Note 12,Redmi,Phones,58835,3.8,6304,19-12-2022,Limited Stock,Premium,21.31,46297,Medium,Average,False
PID1444,iPhone 13,Appre,Phones,56679,3.2,7345,06-01-2021,Limited Stock,Budget,44.29,31576,Medium,Average,False
PID1445,Noise ColorFit Pro 4,Noise,Wearables,32593,3.8,7875,05-02-2025,In Stock,Premium,46.75,17356,Low,Average,False
PID1446,iPhone 13,Appbe,Phones,70178,3.7,9086,21-08-2022,In Stock,Mid-Tier,10.64,62711,High,Average,False
PID1447,Nikon D3500,Appl D,Cameras,81238,5.0,6633,06-08-2022,Limited Stock,Mid-Tier,33.26,54218,High,Excellent,False
PID1448,JBL Go 3,JBL,Audio,40234,4.7,597,01-03-2023,In Stock,Premium,32.99,26961,Medium,Excellent,False
PID1449,Xiaomi Pad 6,Xiaomi,Tablets,73115,3.7,3062,04-09-2023,In Stock,Mid-Tier,25.31,54610,High,Average,False
PID1450,Dell Inspiron 3511,Dell,Laptops,74023,4.1,2336,22-11-2024,Out of Stock,Mid-Tier,56.31,32341,High,Good,True
PID1451,Dell Inspiron 3511,Dell,Laptops,94976,4.4,9879,01-03-2023,In Stock,Budget,50.51,47004,High,Good,True
PID1452,Dell Inspiron 3511,Dell,Laptops,17519,2.6,572,20-10-2024,Limited Stock,Budget,43.35,9925,Low,Poor,False
PID1453,iPhone 13,,Phones,84113,4.7,7521,15-05-2022,Limited Stock,Mid-Tier,44.29,46859,High,Excellent,False
PID1454,Sony WH-1000XM4,Sony,Audio,92294,4.7,6171,16-10-2021,Limited Stock,Premium,30.39,64246,High,Excellent,False
PID1455,Nikon D3500,Appb D,Cameras,87172,3.6,7097,27-06-2021,In Stock,Budget,55.65,38661,High,Average,True
PID1456,Nikon D3500,Appl D,Cameras,74347,3.5,2090,19-02-2022,Out of Stock,Premium,43.2,42229,High,Average,False
PID1457,Nikon D3500,Appl D,Cameras,83250,3.2,6566,11-02-2023,In Stock,Premium,45.09,45713,High,Average,False
PID1458,Realme Narzo 60,,Phones,80134,3.7,4624,26-05-2024,Limited Stock,Premium,52.39,38152,High,Average,True
PID1459,Redmi Note 12,Redmi,Phones,28751,2.6,1633,02-12-2020,Limited Stock,Budget,20.07,22981,Low,Poor,False
PID1460,Boult Audio AirBass,Boult,Audio,26445,4.6,1517,22-03-2023,In Stock,Budget,49.39,13384,Low,Excellent,False
PID1461,Zebronics ZEB-Rush,Zebronics,Audio,91352,2.6,3648,23-04-2024,Limited Stock,Mid-Tier,15.74,76973,High,Poor,False
PID1462,Mi TV 5X,,Televisions,32717,3.3,1537,14-05-2024,Out of Stock,Premium,23.99,24868,Low,Average,False
PID1463,Samsung Crystal 4K,Samsung,Televisions,8808,4.8,3137,30-05-2022,Limited Stock,Premium,23.46,6742,Low,Excellent,False
PID1464,Redmi Note 12,Redmi,Phones,6449,4.3,6985,25-01-2021,In Stock,Mid-Tier,58.82,2656,Low,Good,True
PID1465,Acer Aspire 7,,Laptops,52490,3.2,97,24-12-2020,Limited Stock,Budget,52.11,25137,Medium,Average,True
PID1466,Samsung Crystal 4K,Samsung,Televisions,1650,3.1,3750,29-01-2021,Out of Stock,Mid-Tier,43.56,931,Low,Average,False
PID1467,Samsung Galaxy M13,Samsung,Phones,89980,2.5,8535,21-06-2024,In Stock,Budget,44.99,49498,High,Poor,False
PID1468,Boult Audio AirBass,Boult,Audio,75240,4.2,8174,24-01-2022,Out of Stock,Budget,35.91,48221,High,Good,False
PID1469,Realme Narzo 60,Realme,Phones,67117,2.6,8103,02-10-2022,In Stock,Premium,57.09,28800,High,Poor,True
PID1470,Canon EOS 1500D,,Cameras,95341,3.8,5413,22-01-2023,Out of Stock,Mid-Tier,32.29,64555,High,Average,False
PID1471,Canon EOS 1500D,Canon,Cameras,17396,4.9,4666,11-04-2023,Limited Stock,Premium,25.93,12885,Low,Excellent,False
PID1472,JBL Go 3,JBL,Audio,46675,2.8,610,01-08-2020,In Stock,Budget,13.97,40155,Medium,Poor,False
PID1473,Zebronics ZEB-Rush,Appbnics ZEB-Rush,Audio,8305,4.7,1727,02-01-2023,In Stock,Budget,48.24,4299,Low,Excellent,False
PID1474,Redmi Note 12,Redmi,Phones,5737,5.0,1854,09-02-2021,Out of Stock,Mid-Tier,45.39,3133,Low,Excellent,False
PID1475,OnePlus Nord CE 3,Oneplus,Phones,20556,2.7,5055,19-02-2024,Limited Stock,Mid-Tier,26.14,15183,Low,Poor,False
PID1476,iPhone 13,Apple,Phones,46043,4.7,2324,03-05-2023,In Stock,Mid-Tier,6.39,43101,Medium,Excellent,False
PID1477,HP Pavilion 15,HP,Laptops,57056,3.8,9369,25-05-2025,Out of Stock,Budget,51.14,27878,Medium,Average,True
PID1478,Redmi Note 12,Redmi,Phones,3843,4.8,9283,02-08-2023,Limited Stock,Mid-Tier,5.63,3627,Low,Excellent,False
PID1479,Redmi Note 12,Redmi,Phones,14000,3.9,5774,21-03-2023,Out of Stock,Premium,43.7,7882,Low,Average,False
PID1480,Mi TV 5X,Mi,Televisions,53722,4.2,6519,14-09-2023,Out of Stock,Premium,58.36,22370,Medium,Good,True
PID1481,Samsung Galaxy M13,Samsung,Phones,29875,3.9,1749,07-03-2024,In Stock,Premium,29.07,21190,Low,Average,False
PID1482,Nikon D3500,Appl D,Cameras,10162,4.7,781,17-09-2021,Limited Stock,Budget,17.92,8341,Low,Excellent,False
PID1483,Acer Aspire 7,Acer,Laptops,17464,4.3,7548,27-12-2020,Out of Stock,Mid-Tier,43.77,9820,Low,Good,False
PID1484,Boult Audio AirBass,Boult,Audio,60138,3.8,6823,01-07-2023,Limited Stock,Budget,49.94,30105,Medium,Average,False
PID1485,Canon EOS 1500D,Canon,Cameras,74166,4.7,2105,03-08-2024,Out of Stock,Budget,35.05,48171,High,Excellent,False
PID1486,Zebronics ZEB-Rush,Appbnics ZEB-Rush,Audio,85567,3.1,3867,08-01-2024,In Stock,Mid-Tier,58.19,35776,High,Average,True
PID1487,Xiaomi Pad 6,Xiaomi,Tablets,67715,2.9,7193,13-11-2020,In Stock,Budget,7.84,62406,High,Poor,False
PID1488,iPhone 13,,Phones,69542,2.9,4976,23-07-2022,Limited Stock,Premium,32.76,46760,High,Poor,False
PID1489,Xiaomi Pad 6,Xiaomi,Tablets,13784,3.3,2113,02-09-2021,In Stock,Budget,44.51,7649,Low,Average,False
PID1490,Sony WH-1000XM4,ApplWH-1000XM,Audio,73289,3.1,5879,10-03-2024,Limited Stock,Premium,52.45,34849,High,Average,True
PID1491,Zebronics ZEB-Rush,Appbnics ZEB-Rush,Audio,85164,4.8,3970,21-05-2021,Limited Stock,Premium,14.86,72509,High,Excellent,False
PID1492,boAt Rockerz 450,boAboat,Audio,93968,2.8,9259,27-05-2025,Limited Stock,Premium,49.0,47924,High,Poor,False
PID1493,OnePlus Nord CE 3,Oneplus,Phones,61889,4.2,7264,05-05-2022,Out of Stock,Mid-Tier,35.4,39980,Medium,Good,False
PID1494,LG Smart LED 43in,,Televisions,9935,3.0,1577,03-05-2022,Out of Stock,Premium,26.81,7271,Low,Poor,False
PID1495,Redmi Note 12,Redmi,Phones,54840,4.7,9203,07-01-2023,Limited Stock,Mid-Tier,12.24,48128,Medium,Excellent,False
PID1496,HP Victus Gaming 16,,Laptops,44578,4.9,2274,06-02-2024,In Stock,Premium,52.59,21134,Medium,Excellent,True
PID1497,Samsung Crystal 4K,Samsung,Televisions,79332,3.7,4869,05-08-2020,Out of Stock,Mid-Tier,13.65,68503,High,Average,False
PID1498,Logitech MX Master 3,,Accessories,51793,4.7,6744,07-03-2023,Limited Stock,Budget,22.04,40378,Medium,Excellent,False
PID1499,Mi TV 5X,Mi,Televisions,96481,2.5,2426,03-12-2020,Limited Stock,Premium,20.95,76268,High,Poor,False
PID1500,Sony WH-1000XM4,ApprWH-1000XM,Audio,79281,4.5,5546,07-01-2023,Out of Stock,Budget,52.93,37318,High,Good,True
PID1501,Dell Inspiron 3511,Dell,Laptops,60903,3.1,6852,26-11-2020,Limited Stock,Premium,42.0,35324,Medium,Average,False
PID1502,Boult Audio AirBass,Boult,Audio,29624,4.8,2551,18-11-2023,In Stock,Premium,48.82,15162,Low,Excellent,False
PID1503,Fire-Boltt Ninja,Fire,Wearables,95935,2.5,6411,19-04-2023,Out of Stock,Premium,18.78,77918,High,Poor,False
PID1504,Sony WH-1000XM4,ApplWH-1000XM,Audio,44419,3.9,7,02-02-2022,Out of Stock,Mid-Tier,39.37,26931,Medium,Average,False
PID1505,LG Smart LED 43in,,Televisions,35747,4.4,8087,05-02-2025,Limited Stock,Premium,36.45,22717,Medium,Good,False
PID1506,iPhone 13,Apple,Phones,95258,3.1,2555,01-05-2021,In Stock,Premium,50.81,46857,High,Average,True
PID1507,HP Pavilion 15,HP,Laptops,92247,3.0,475,29-07-2020,In Stock,Mid-Tier,54.83,41668,High,Poor,True
PID1508,Xiaomi Pad 6,Xiaomi,Tablets,63252,2.7,5416,18-06-2023,Limited Stock,Mid-Tier,5.67,59666,Medium,Poor,False
PID1509,iPad 10th Gen,iPad,Tablets,57073,3.3,8676,23-06-2020,Limited Stock,Mid-Tier,42.07,33062,Medium,Average,False
PID1510,Realme Narzo 60,Realme,Phones,59601,3.9,7239,02-08-2020,In Stock,Premium,7.85,54922,Medium,Average,False
PID1511,HP Pavilion 15,HP,Laptops,27146,2.8,6710,17-05-2023,In Stock,Budget,35.19,17593,Low,Poor,False
PID1512,HP Pavilion 15,HP,Laptops,23549,3.4,5000,05-04-2024,Out of Stock,Budget,20.82,18646,Low,Average,False
PID1513,Lenovo IdeaPad Slim 3,,Laptops,80105,2.5,4654,03-03-2021,In Stock,Mid-Tier,21.87,62586,High,Poor,False
PID1514,iPad 10th Gen,iPad,Tablets,98616,4.5,8078,09-12-2024,Out of Stock,Budget,24.41,74544,High,Good,False
PID1515,Logitech MX Master 3,Logitech,Accessories,97879,2.8,6063,23-06-2024,In Stock,Mid-Tier,39.17,59540,High,Poor,False
PID1516,Samsung Crystal 4K,Samsung,Televisions,68885,3.2,2285,10-08-2020,Out of Stock,Budget,23.37,52787,High,Average,False
PID1517,Canon EOS 1500D,Canon,Cameras,40658,2.5,5223,13-03-2024,Limited Stock,Premium,45.3,22240,Medium,Poor,False
PID1518,JBL Go 3,,Audio,65917,3.6,6971,11-10-2021,In Stock,Mid-Tier,27.25,47955,Medium,Average,False
PID1519,Noise ColorFit Pro 4,,Wearables,23789,4.6,3525,04-07-2020,Out of Stock,Mid-Tier,8.76,21705,Low,Excellent,False
PID1520,Sony WH-1000XM4,ApplWH-1000XM,Audio,10323,3.5,2822,20-06-2024,In Stock,Budget,48.11,5357,Low,Average,False
PID1521,Redmi Note 12,Redmi,Phones,60660,2.9,4943,16-04-2025,Out of Stock,Premium,20.72,48091,Medium,Poor,False
PID1522,Apple MacBook Air M1,,Laptops,42475,4.4,6530,07-01-2024,Limited Stock,Premium,28.8,30242,Medium,Good,False
PID1523,Xiaomi Pad 6,Xiaomi,Tablets,10040,4.5,258,24-01-2024,Limited Stock,Budget,42.7,5753,Low,Good,False
PID1524,ASUS VivoBook 14,ASUS,Laptops,16864,2.9,282,25-05-2021,Out of Stock,Mid-Tier,23.29,12936,Low,Poor,False
PID1525,Mi TV 5X,Mi,Televisions,5111,4.4,1898,30-09-2021,In Stock,Premium,8.11,4696,Low,Good,False
PID1526,Fire-Boltt Ninja,ApprBoltt Ninja,Wearables,28163,4.9,4135,08-03-2025,In Stock,Mid-Tier,25.57,20962,Low,Excellent,False
PID1527,HP Victus Gaming 16,,Laptops,52491,2.9,6629,14-10-2022,Limited Stock,Mid-Tier,56.94,22603,Medium,Poor,True
PID1528,HP Pavilion 15,HP,Laptops,58179,4.4,3200,11-11-2021,Out of Stock,Mid-Tier,40.3,34733,Medium,Good,False
PID1529,Xiaomi Pad 6,Xiaomi,Tablets,31477,4.3,5110,16-08-2024,Out of Stock,Premium,41.93,18279,Low,Good,False
PID1530,iPhone 13,Apple,Phones,95204,3.7,7167,10-05-2021,In Stock,Budget,39.78,57332,High,Average,False
PID1531,Dell Inspiron 3511,Dell,Laptops,49615,2.6,612,29-05-2022,Out of Stock,Budget,15.94,41706,Medium,Poor,False
PID1532,Canon EOS 1500D,Canon,Cameras,91507,2.7,687,01-07-2024,Limited Stock,Mid-Tier,28.01,65876,High,Poor,False
PID1533,OnePlus Nord CE 3,Oneplus,Phones,88723,4.6,3690,22-12-2023,Out of Stock,Budget,46.3,47644,High,Excellent,False
PID1534,iPhone 13,Appbe,Phones,61390,5.0,8804,22-02-2022,In Stock,Mid-Tier,10.58,54895,Medium,Excellent,False
PID1535,Zebronics ZEB-Rush,Apprnics ZEB-Rush,Audio,66887,4.2,2307,30-03-2022,Out of Stock,Budget,20.28,53322,High,Good,False
PID1536,boAt Rockerz 450,boAboat,Audio,18571,3.6,7133,23-01-2024,Limited Stock,Premium,20.2,14820,Low,Average,False
PID1537,iPad 10th Gen,,Tablets,59775,4.1,6509,05-02-2025,Limited Stock,Budget,28.76,42584,Medium,Good,False
PID1538,Samsung Galaxy M13,Samsung,Phones,72869,4.0,9973,28-07-2021,In Stock,Premium,58.92,29935,High,Average,True
PID1539,Fire-Boltt Ninja,Fire,Wearables,12438,3.5,5906,19-08-2023,In Stock,Premium,8.71,11355,Low,Average,False
PID1540,Xiaomi Pad 6,,Tablets,35695,2.7,2591,13-03-2025,In Stock,Mid-Tier,33.53,23726,Medium,Poor,False
PID1541,iPad 10th Gen,iPad,Tablets,92180,4.6,7183,22-11-2020,Out of Stock,Premium,14.87,78473,High,Excellent,False
PID1542,Dell Inspiron 3511,,Laptops,4500,3.4,5248,30-07-2022,Out of Stock,Mid-Tier,58.39,1872,Low,Average,True
PID1543,Realme Narzo 60,Realme,Phones,71088,4.5,8766,02-11-2022,Limited Stock,Budget,11.23,63105,High,Good,False
PID1544,ASUS VivoBook 14,ASUS,Laptops,94110,3.1,5108,03-03-2024,Out of Stock,Premium,27.2,68512,High,Average,False
PID1545,Nikon D3500,Nikon,Cameras,98356,2.5,3604,10-12-2024,In Stock,Budget,45.58,53525,High,Poor,False
PID1546,Acer Aspire 7,Acer,Laptops,38804,2.9,669,02-05-2025,Limited Stock,Budget,43.75,21827,Medium,Poor,False
PID1547,boAt Rockerz 450,boAboat,Audio,69949,3.7,4364,03-02-2023,Out of Stock,Premium,28.25,50188,High,Average,False
PID1548,LG Smart LED 43in,,Televisions,83486,4.9,7329,04-10-2021,Limited Stock,Mid-Tier,24.06,63399,High,Excellent,False
PID1549,Nikon D3500,Appr D,Cameras,90143,2.8,1283,14-05-2024,In Stock,Mid-Tier,26.87,65922,High,Poor,False
PID1550,LG Smart LED 43in,,Televisions,21264,4.6,923,08-02-2021,In Stock,Mid-Tier,19.54,17109,Low,Excellent,False
PID1551,Apple MacBook Air M1,,Laptops,86527,3.8,1125,04-02-2025,In Stock,Budget,16.29,72432,High,Average,False
PID1552,iPad 10th Gen,iPad,Tablets,38994,4.6,1529,21-12-2020,In Stock,Premium,31.57,26684,Medium,Excellent,False
PID1553,HP Pavilion 15,HP,Laptops,3873,3.2,9786,08-05-2025,In Stock,Mid-Tier,19.77,3107,Low,Average,False
PID1554,Fire-Boltt Ninja,Fire,Wearables,12661,4.6,8438,08-03-2025,In Stock,Budget,20.81,10026,Low,Excellent,False
PID1555,boAt Rockerz 450,boAboat,Audio,98032,4.4,3711,02-10-2020,In Stock,Premium,41.12,57721,High,Good,False
PID1556,iPhone 13,,Phones,93158,3.1,8004,14-12-2021,Limited Stock,Premium,58.27,38875,High,Average,True
PID1557,Redmi Note 12,Redmi,Phones,27850,2.8,9752,10-02-2024,Limited Stock,Mid-Tier,38.2,17211,Low,Poor,False
PID1558,Boult Audio AirBass,Boult,Audio,93508,4.7,6274,27-07-2022,Limited Stock,Mid-Tier,9.23,84877,High,Excellent,False
PID1559,iPhone 13,Apple,Phones,94797,4.9,3864,10-09-2022,In Stock,Mid-Tier,9.16,86114,High,Excellent,False
PID1560,Noise ColorFit Pro 4,,Wearables,25851,2.6,7833,29-08-2023,Out of Stock,Mid-Tier,57.33,11031,Low,Poor,True
PID1561,Boult Audio AirBass,Boult,Audio,89168,4.3,6788,14-11-2021,Out of Stock,Premium,21.35,70131,High,Good,False
PID1562,JBL Go 3,JBL,Audio,15805,4.8,226,18-08-2024,Limited Stock,Mid-Tier,10.06,14215,Low,Excellent,False
PID1563,Acer Aspire 7,Acer,Laptops,75853,4.6,264,26-10-2023,In Stock,Premium,37.95,47067,High,Excellent,False
PID1564,boAt Rockerz 450,boAboat,Audio,77297,4.9,9587,12-01-2023,Limited Stock,Premium,39.3,46919,High,Excellent,False
PID1565,Boult Audio AirBass,Boult,Audio,66453,4.4,645,03-01-2022,Limited Stock,Mid-Tier,40.67,39427,Medium,Good,False
PID1566,HP Pavilion 15,HP,Laptops,57958,3.6,7544,07-06-2025,Out of Stock,Premium,19.71,46534,Medium,Average,False
PID1567,Canon EOS 1500D,Canon,Cameras,20858,3.3,5569,30-11-2024,In Stock,Budget,5.83,19642,Low,Average,False
PID1568,ASUS VivoBook 14,,Laptops,3767,3.3,2990,16-05-2023,Out of Stock,Budget,58.08,1579,Low,Average,True
PID1569,iPad 10th Gen,,Tablets,83245,4.3,2504,15-03-2022,Out of Stock,Mid-Tier,18.8,67595,High,Good,False
PID1570,Boult Audio AirBass,Boult,Audio,90088,4.4,9346,07-04-2021,In Stock,Premium,42.18,52089,High,Good,False
PID1571,Nikon D3500,Appl D,Cameras,39013,3.0,587,01-04-2024,Limited Stock,Budget,43.86,21902,Medium,Poor,False
PID1572,Samsung Crystal 4K,,Televisions,26592,4.7,9177,29-05-2025,In Stock,Premium,38.55,16341,Low,Excellent,False
PID1573,JBL Go 3,JBL,Audio,11838,4.3,4079,12-06-2025,In Stock,Premium,22.21,9209,Low,Good,False
PID1574,HP Pavilion 15,,Laptops,912,3.9,3348,19-04-2022,In Stock,Premium,19.91,730,Low,Average,False
PID1575,Logitech MX Master 3,Logitech,Accessories,8043,3.7,6299,10-07-2021,In Stock,Mid-Tier,37.87,4997,Low,Average,False
PID1576,Boult Audio AirBass,Boult,Audio,33996,3.9,3831,09-07-2021,Limited Stock,Budget,52.64,16101,Medium,Average,True
PID1577,iPad 10th Gen,iPad,Tablets,61192,2.9,9433,07-09-2023,Out of Stock,Budget,57.07,26270,Medium,Poor,True
PID1578,HP Victus Gaming 16,,Laptops,89584,3.0,8381,12-09-2021,Out of Stock,Mid-Tier,10.82,79891,High,Poor,False
PID1579,Realme Narzo 60,Realme,Phones,93420,2.7,9172,17-10-2023,In Stock,Mid-Tier,13.52,80790,High,Poor,False
PID1580,Boult Audio AirBass,Boult,Audio,44925,2.9,9890,01-07-2022,In Stock,Mid-Tier,56.96,19336,Medium,Poor,True
PID1581,Dell Inspiron 3511,Dell,Laptops,39256,3.6,1715,09-06-2025,In Stock,Budget,45.51,21391,Medium,Average,False
PID1582,Redmi Note 12,Redmi,Phones,19388,3.8,6450,02-04-2024,Out of Stock,Mid-Tier,53.56,9004,Low,Average,True
PID1583,Dell Inspiron 3511,Dell,Laptops,36235,2.5,5433,13-04-2025,In Stock,Premium,16.14,30387,Medium,Poor,False
PID1584,Xiaomi Pad 6,Xiaomi,Tablets,47795,4.5,1098,30-05-2023,Limited Stock,Mid-Tier,37.32,29958,Medium,Good,False
PID1585,Mi TV 5X,Mi,Televisions,83542,3.2,7096,20-11-2024,In Stock,Budget,43.56,47151,High,Average,False
PID1586,Mi TV 5X,Mi,Televisions,86499,4.8,2326,21-01-2024,Limited Stock,Premium,42.41,49815,High,Excellent,False
PID1587,Apple MacBook Air M1,,Laptops,18455,4.9,9087,25-12-2022,Out of Stock,Budget,27.45,13389,Low,Excellent,False
PID1588,HP Pavilion 15,HP,Laptops,38341,3.0,6416,09-12-2021,In Stock,Budget,5.85,36098,Medium,Poor,False
PID1589,iPad 10th Gen,iPad,Tablets,71140,3.7,6980,12-04-2023,Limited Stock,Mid-Tier,37.06,44776,High,Average,False
PID1590,OnePlus Nord CE 3,Oneplus,Phones,66010,2.5,6763,11-11-2023,In Stock,Budget,18.92,53521,Medium,Poor,False
PID1591,Nikon D3500,,Cameras,35411,4.0,1674,05-05-2024,Out of Stock,Premium,29.76,24873,Medium,Average,False
PID1592,Zebronics ZEB-Rush,Zebronics,Audio,59531,4.0,7950,26-12-2023,Out of Stock,Budget,57.67,25199,Medium,Average,True
PID1593,JBL Go 3,JBL,Audio,89226,3.1,9122,09-06-2023,Out of Stock,Mid-Tier,26.95,65180,High,Average,False
PID1594,ASUS VivoBook 14,ASUS,Laptops,7857,3.9,8915,27-07-2020,Out of Stock,Budget,51.19,3835,Low,Average,True
PID1595,Sony WH-1000XM4,ApplWH-1000XM,Audio,32979,3.1,6049,22-04-2023,In Stock,Premium,15.37,27910,Low,Average,False
PID1596,Sony WH-1000XM4,Sony,Audio,61976,2.9,1089,07-07-2024,Out of Stock,Budget,41.99,35952,Medium,Poor,False
PID1597,iPad 10th Gen,iPad,Tablets,45311,4.1,4578,09-07-2023,Out of Stock,Mid-Tier,58.74,18695,Medium,Good,True
PID1598,Apple MacBook Air M1,,Laptops,36708,3.3,9127,18-05-2025,Limited Stock,Mid-Tier,10.6,32817,Medium,Average,False
PID1599,OnePlus Nord CE 3,Oneplus,Phones,20650,4.0,155,14-01-2021,Out of Stock,Mid-Tier,5.46,19523,Low,Average,False
PID1600,Dell Inspiron 3511,Dell,Laptops,71680,3.6,9262,09-07-2021,Limited Stock,Premium,28.85,51000,High,Average,False
PID1601,Logitech MX Master 3,,Accessories,43786,5.0,1958,09-11-2020,Out of Stock,Budget,10.09,39368,Medium,Excellent,False
PID1602,Mi TV 5X,Mi,Televisions,68950,2.9,6344,13-06-2024,Limited Stock,Budget,46.16,37123,High,Poor,False
